Ohsnapppple	4296848	2013-04-16T19:07:45Z	[[Wikipedia:Vandalism|Vandalism]]	vandal
Shyana H.	4296795	2013-04-16T17:58:16Z	[[Wikipedia:Vandalism|Vandalism]]	vandal
Jordankean69	4296753	2013-04-16T16:49:29Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Shan0000000	4296718	2013-04-16T15:45:44Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Mrawesomesauceyeah	4296691	2013-04-16T15:06:19Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Freshmen334	4296633	2013-04-16T13:50:49Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Jsad6969	4296627	2013-04-16T13:49:11Z	[[WP:Vandalism|Vandalism]]	vandal
Leecho27	4296542	2013-04-16T12:36:01Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Bobdeblobbobdeblob	4296536	2013-04-16T12:23:13Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
DolphZiggler2	4296276	2013-04-16T05:51:41Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Orangepoobumapple	4296269	2013-04-16T05:43:35Z	[[WP:Vandalism|Vandalism]]	vandal
Westsideleader	4296229	2013-04-16T04:01:41Z	[[WP:Vandalism|Vandalism]]-only account	vandal
SmellyBosnia	4296213	2013-04-16T03:19:45Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
MauriceDelPie	4296199	2013-04-16T02:52:37Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Babafira123	4296192	2013-04-16T02:40:29Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
RaunchyNintendo64	4296150	2013-04-16T00:47:49Z	[[WP:Vandalism-only account|Vandalism-only account]]: using misleading edit summaries	vandal
Nsdfgfgfgt	4296133	2013-04-16T00:17:19Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
DrZoomthesonicboom	4296129	2013-04-16T00:11:19Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
PC401	4296097	2013-04-15T23:33:43Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Offence	4296061	2013-04-15T22:01:58Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Inthelittleawsome	4296003	2013-04-15T20:53:22Z	[[Wikipedia:Vandalism|Vandalism]]	vandal
Analflute	4295976	2013-04-15T20:17:35Z	[[Wikipedia:Vandalism|Vandalism]]	vandal
Jamubingham	4295961	2013-04-15T20:00:08Z	[[Wikipedia:Vandalism|Vandalism]]	vandal
Zachstingy	4295952	2013-04-15T19:37:20Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Drewk34	4295939	2013-04-15T19:22:22Z	[[Wikipedia:Vandalism|Vandalism]]	vandal
Lily91349	4295922	2013-04-15T19:04:22Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Troller567	4295906	2013-04-15T19:00:16Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Ihatefrancefoo	4295899	2013-04-15T18:58:19Z	{{usernameblock}}: and vandalism	vandal
Tgiacchino	4295854	2013-04-15T17:42:58Z	[[Wikipedia:Vandalism|Vandalism]]	vandal
Nikkoooo	4295841	2013-04-15T17:24:30Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Anjrew	4295806	2013-04-15T16:54:32Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Rope The Dope	4295801	2013-04-15T16:49:25Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Thekidonthecorner	4295797	2013-04-15T16:41:15Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Gay 4 lif4	4295740	2013-04-15T15:39:36Z	vandalism-only account	vandal
Kfried	4295707	2013-04-15T15:02:11Z	[[WP:Vandalism-only account|Vandalism-only account]]: using multiple accounts	vandal
Woolywillow	4295706	2013-04-15T15:02:01Z	[[WP:Vandalism-only account|Vandalism-only account]]: using multiple accounts	vandal
IDON'TREALLYEXIST	4295665	2013-04-15T13:59:13Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Noah2113	4295628	2013-04-15T13:00:31Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
TrollcricBD	4295624	2013-04-15T12:53:17Z	{{UsernameHardBlocked}}: [[WP:VOA|Vandalism-only account]]	vandal
Hiteshsaldi	4295563	2013-04-15T11:18:39Z	[[WP:Vandalism|Vandalism]]	vandal
Loollolol	4295544	2013-04-15T10:35:12Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
MassiveTroll	4295519	2013-04-15T09:45:09Z	[[WP:Vandalism|Vandalism]]	vandal
Editer69	4295483	2013-04-15T08:08:40Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Zjuhztkurdt554545445	4295460	2013-04-15T07:07:32Z	[[WP:Vandalism-only account|Vandalism-only account]]: see also edit filter log	vandal
Poopman16	4295440	2013-04-15T06:35:01Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Lmaoeliz	4295413	2013-04-15T05:58:48Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
L0ve0t0my	4295411	2013-04-15T05:55:15Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Modern Motherphucker	4295194	2013-04-14T22:41:11Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Revuhlution	4295038	2013-04-14T16:15:09Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Saneyman	4294739	2013-04-14T07:35:33Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Tom Parslew 666	4294630	2013-04-14T02:39:28Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Stillnotreal	4294625	2013-04-14T02:31:20Z	[[WP:Vandalism|Vandalism]]	vandal
CommieCaunck	4294560	2013-04-14T00:30:26Z	[[WP:Vandalism|Vandalism]]	vandal
Isateach	4294551	2013-04-13T23:55:53Z	[[WP:Vandalism|Vandalism]]	vandal
Asdfjkl666	4294541	2013-04-13T23:10:42Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Reto Ziegler and The E Street Band	4294539	2013-04-13T23:06:26Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Daluckman	4294537	2013-04-13T23:05:59Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Guigou. OH ITS..THERE	4294535	2013-04-13T23:05:42Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Speakeasysky	4294486	2013-04-13T20:22:22Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Gtetgdgyts	4294479	2013-04-13T20:09:19Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
BloodyNova	4294472	2013-04-13T19:31:03Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Uw-usernameblock	4294454	2013-04-13T18:53:54Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Pooplolman	4294376	2013-04-13T16:05:38Z	[[WP:Vandalism-only account|Vandalism-only account]]: username as well	vandal
Jonahabrams	4294361	2013-04-13T15:25:26Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Gopang123	4294352	2013-04-13T14:36:07Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Jinkura2	4294244	2013-04-13T11:39:40Z	[[WP:Vandalism|Vandalism]]	vandal
Vaddix001	4294216	2013-04-13T11:06:18Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Vai ra'a toa Taina	4294201	2013-04-13T10:33:38Z	[[WP:Vandalism|Vandalism]]	vandal
Cliffknowsbest	4294180	2013-04-13T10:07:31Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Uzairihsan	4294160	2013-04-13T09:20:54Z	[[WP:Vandalism|Vandalism]]: part of a mass attack	vandal
Quiettaco	4294152	2013-04-13T08:57:40Z	[[WP:Vandalism|Vandalism]]	vandal
Zandrewlaus	4294097	2013-04-13T06:48:47Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Littleninja1	4294024	2013-04-13T03:54:07Z	[[WP:Vandalism|Vandalism]]	vandal
Liam.Jamison	4294013	2013-04-13T02:30:30Z	[[WP:Vandalism-only account|Vandalism-only account]]: see also http://en.wikipedia.org/w/index.php?title=Stranger_danger&action=history	vandal
Blaggle.commm	4294011	2013-04-13T02:26:59Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Stoshlovespe	4294008	2013-04-13T02:13:53Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Screwwiththeweb	4293965	2013-04-12T23:59:46Z	[[WP:Vandalism-only account|Vandalism-only account]]: and {{UsernameHardBlocked}}	vandal
Vilano XIII	4293905	2013-04-12T21:56:08Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
A bunny man	4293898	2013-04-12T21:39:02Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Ajk8296529	4293892	2013-04-12T21:01:14Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Jankster54	4293890	2013-04-12T21:00:56Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Austinnelson34	4293873	2013-04-12T20:26:33Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
TollYoFace	4293869	2013-04-12T20:17:17Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Schwartzer690	4293839	2013-04-12T19:56:32Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Flendermann	4293837	2013-04-12T19:55:48Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Timmyrobertson	4293821	2013-04-12T19:45:24Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Nigstomper	4293774	2013-04-12T18:37:48Z	vandalism-only account	vandal
DihllonJessie	4293701	2013-04-12T16:27:38Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Notautomateduser	4293672	2013-04-12T15:44:20Z	[[WP:Vandalism-only account|Vandalism-only account]]: also blocked on Commons	vandal
69land	4293670	2013-04-12T15:43:43Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Rgsagshsgjk	4293662	2013-04-12T15:36:58Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
AnimeFreak13	4293656	2013-04-12T15:27:33Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
"Omara,ryan"	4293634	2013-04-12T15:13:13Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
BoozinBruse	4293559	2013-04-12T14:14:34Z	[[WP:Vandalism-only account|Vandalism-only account]]: almost certainly the IP that vandalised the same article minutes before this account was created	vandal
Historywiz123h	4293497	2013-04-12T12:11:35Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Kizandjack	4293359	2013-04-12T09:53:36Z	[[WP:Vandalism|Vandalism]]	vandal
Forbrokenears95	4293314	2013-04-12T07:52:26Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Bigdumpy	4293225	2013-04-12T04:40:11Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Imonapirateship	4293185	2013-04-12T02:22:35Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Dongbags	4293181	2013-04-12T02:15:09Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Alexis101beast	4293179	2013-04-12T02:12:43Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Makncheesee	4293158	2013-04-12T01:40:55Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Dbot360	4293096	2013-04-11T23:53:40Z	[[WP:Vandalism-only account|Vandalism-only account]]: username	vandal
Alfkja	4293092	2013-04-11T23:44:08Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Lolcapassballs	4293085	2013-04-11T23:24:48Z	[[Wikipedia:Vandalism|Vandalism]]	vandal
Electricfire12	4293066	2013-04-11T22:44:29Z	[[WP:Vandalism|Vandalism]]-only account	vandal
ETBO12	4293055	2013-04-11T22:23:45Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Bangtoliv	4293005	2013-04-11T21:24:32Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Sallydaseagull	4292980	2013-04-11T21:11:58Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Alexworsfold	4292956	2013-04-11T20:20:06Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Jaymon69	4292861	2013-04-11T18:18:30Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Toxic1228	4292843	2013-04-11T17:53:12Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Shreyas12	4292676	2013-04-11T14:27:23Z	[[WP:Vandalism|Vandalism]]	vandal
Mr. Shlime	4292665	2013-04-11T14:11:48Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Fierzoid	4292565	2013-04-11T11:34:12Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Odzhion	4292563	2013-04-11T11:34:03Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Bbob84	4292454	2013-04-11T07:27:28Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Joeanonymousesmith	4292429	2013-04-11T06:09:50Z	[[WP:Vandalism|Vandalism]]	vandal
BradleyKilleen	4292371	2013-04-11T04:45:48Z	[[WP:Vandalism|Vandalism]]: resumed from 98.119.193.126	vandal
HannahPavina	4292352	2013-04-11T04:03:21Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Christywong102	4292336	2013-04-11T03:41:27Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Lovemyface	4292332	2013-04-11T03:37:37Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Themanwhowillmakeahoax	4292267	2013-04-11T01:50:50Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Eliman12345	4292264	2013-04-11T01:48:26Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Editor113	4292250	2013-04-11T01:09:47Z	[[WP:Vandalism-only account|Vandalism-only account]]: See also 64.91.137.109	vandal
Yomamasmom	4292247	2013-04-11T01:03:00Z	[[WP:Vandalism|Vandalism]]	vandal
Hurr trocadaro	4292239	2013-04-11T00:58:22Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
ERNOUHTGDUHSDF	4292215	2013-04-11T00:22:49Z	[[WP:Vandalism-only account|Vandalism-only account]]: see also edit filter log	vandal
Bocamadman	4292203	2013-04-11T00:11:00Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Yanks211	4292183	2013-04-11T00:03:56Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
MattyTaylor12	4292168	2013-04-10T23:26:20Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
123fat244	4292158	2013-04-10T23:10:24Z	[[WP:Vandalism-only account|Vandalism-only account]]: see also filter log	vandal
Katrulestheworld	4292149	2013-04-10T22:45:27Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
1234dogman	4292136	2013-04-10T22:30:32Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Sex2017	4292093	2013-04-10T21:16:12Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Hockeyishere	4292083	2013-04-10T21:05:38Z	[[Wikipedia:Vandalism|Vandalism]]	vandal
JACureZ089	4292028	2013-04-10T19:42:16Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
VilanoXII	4292007	2013-04-10T19:03:28Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
SamWASSAMEN	4291992	2013-04-10T18:48:16Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Buscandle	4291952	2013-04-10T17:58:41Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Platttech	4291936	2013-04-10T17:35:17Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
ImNotch	4291898	2013-04-10T16:31:32Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Lhawks12	4291869	2013-04-10T15:47:46Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Blah654565	4291865	2013-04-10T15:45:45Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Joemamma1025	4291843	2013-04-10T15:34:21Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Clark707033	4291830	2013-04-10T14:58:53Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Pbjinfo	4291804	2013-04-10T14:35:49Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Mcawsome69	4291786	2013-04-10T14:29:15Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Hoes23	4291784	2013-04-10T14:27:07Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Keegan98	4291729	2013-04-10T13:20:37Z	[[WP:Vandalism-only account|Vandalism-only account]]: see also filter log	vandal
PooojtrjjrgegeiawnVWPIESCN	4291693	2013-04-10T12:05:57Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Clyide Harice	4291639	2013-04-10T10:16:51Z	[[WP:Vandalism|Vandalism]]: coupled with Clyde harice	vandal
Sallycatdell	4291603	2013-04-10T08:43:06Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Alexg1993	4291521	2013-04-10T04:21:09Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
PopinBoopGuyShe	4291513	2013-04-10T03:42:37Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Whitte	4291511	2013-04-10T03:40:19Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Ertha berfolimue	4291427	2013-04-10T00:49:54Z	[[WP:Vandalism-only account|Vandalism-only account]]: see also edit filter log	vandal
Bigolebill47	4291371	2013-04-09T23:54:05Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Hazeak	4291367	2013-04-09T23:47:33Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Kapildubey007	4291351	2013-04-09T23:04:28Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Jksdfka	4291334	2013-04-09T22:39:46Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Barney La Pera	4291331	2013-04-09T22:37:51Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
KoolKat48	4291318	2013-04-09T22:22:21Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Davidtheapple	4291298	2013-04-09T21:14:00Z	[[WP:Vandalism|Vandalism]]	vandal
Changerpass	4291290	2013-04-09T20:52:39Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Dont Be a wuss	4291280	2013-04-09T20:39:52Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
DON'TEDITTHEWIKI	4291228	2013-04-09T19:27:58Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Ballsackswag	4291200	2013-04-09T19:01:29Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
James Butterworth69	4291193	2013-04-09T18:51:21Z	[[WP:Vandalism-only account|Vandalism-only account]]: / abusing multiple accounts	vandal
Cthomas19	4291138	2013-04-09T17:36:56Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Fiazhaider	4291125	2013-04-09T17:31:56Z	[[WP:Vandalism-only account|Vandalism-only account]]: Created as vandalism imitation account of User:Faizhaider	vandal
AJR200	4291067	2013-04-09T16:39:13Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Nathan5958	4291061	2013-04-09T16:24:39Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Jason5958	4291059	2013-04-09T16:24:14Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
The sexy bandit	4291051	2013-04-09T16:08:22Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Unc9195	4291043	2013-04-09T16:03:34Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Kkuhle98	4290922	2013-04-09T13:59:31Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Demon Seed3331	4290908	2013-04-09T13:34:55Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Shellys Revenge	4290844	2013-04-09T12:22:15Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Cow1236	4290787	2013-04-09T11:30:44Z	[[WP:Vandalism|Vandalism]]: see also filter log	vandal
Min33302	4290769	2013-04-09T10:57:49Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Charlieminogue	4290766	2013-04-09T10:33:25Z	[[WP:Vandalism|Vandalism]]	vandal
Uglyalycat	4290727	2013-04-09T08:57:47Z	[[WP:Vandalism-only account|Vandalism-only account]]: see also edit filter log	vandal
Bigcack	4290635	2013-04-09T05:03:07Z	[[WP:Vandalism|Vandalism]]	vandal
Guich00	4290625	2013-04-09T04:39:07Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
JacobGonzales38	4290622	2013-04-09T04:35:01Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Meowcat341	4290459	2013-04-08T22:27:14Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Daspammasta	4290448	2013-04-08T22:18:20Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Qwertyasdfgzxcv135	4290408	2013-04-08T21:09:12Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Gnyunhy6 ny6bgbbyutuytftyvu6	4290358	2013-04-08T19:49:51Z	[[Wikipedia:Vandalism|Vandalism]]	vandal
Austinestes67	4290342	2013-04-08T19:34:04Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Melocat5	4290334	2013-04-08T19:18:10Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Tomonkeys	4290310	2013-04-08T18:49:30Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Iahddasuigoiu	4290300	2013-04-08T18:14:33Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Justinlaylo	4290283	2013-04-08T17:42:15Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Quick3200	4290272	2013-04-08T17:18:07Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Ahurt22	4290237	2013-04-08T16:21:48Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Ksspencer	4290221	2013-04-08T15:57:48Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Tacolover89	4290212	2013-04-08T15:47:40Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Wowplayer161	4290200	2013-04-08T15:27:59Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Imaginationff	4290181	2013-04-08T15:10:55Z	[[WP:Vandalism|Vandalism]]	vandal
Alexio1000	4290179	2013-04-08T15:09:35Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Bj28193	4290087	2013-04-08T13:09:16Z	[[WP:Vandalism-only account|Vandalism-only account]]: (missed one!)	vandal
IAintEditedNoPages	4290080	2013-04-08T13:06:40Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Triforce123	4290062	2013-04-08T12:44:15Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Daniel w12	4289827	2013-04-08T10:09:49Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Luro28	4289825	2013-04-08T10:09:30Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Jk2689	4289813	2013-04-08T10:09:12Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Sourssalts	4289627	2013-04-08T05:19:01Z	[[WP:Vandalism|Vandalism]]	vandal
Kevin10797	4289624	2013-04-08T05:14:20Z	[[WP:Vandalism-only account|Vandalism-only account]]: related to ADiMare0	vandal
ADiMare0	4289620	2013-04-08T04:57:19Z	[[WP:Vandalism|Vandalism]]	vandal
101kittykat	4289605	2013-04-08T04:06:22Z	[[WP:Vandalism|Vandalism]]	vandal
Mortar365	4289585	2013-04-08T03:33:02Z	[[WP:Vandalism|Vandalism]]	vandal
Shreklove	4289563	2013-04-08T02:35:22Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Timdog35	4289539	2013-04-08T01:47:23Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Hammy00	4289535	2013-04-08T01:31:50Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
HECtic123	4289521	2013-04-08T01:06:16Z	[[WP:Vandalism-only account|Vandalism-only account]]: see also edit filter log	vandal
Vernmildew	4289519	2013-04-08T01:01:06Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Hectic1	4289517	2013-04-08T01:00:26Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Mike the Fridge	4289506	2013-04-08T00:26:44Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Khjldasghkdsakljhjkl	4289499	2013-04-07T23:53:36Z	[[WP:Vandalism|Vandalism]]	vandal
JannelleGraham	4289450	2013-04-07T22:33:30Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Shriyansh Sapkota	4289393	2013-04-07T21:00:40Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Anarcho-syndikalist101	4289341	2013-04-07T19:33:39Z	[[Wikipedia:Vandalism|Vandalism]]	vandal
Thatothertroll46	4289213	2013-04-07T14:32:20Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Thatothertroll45	4289211	2013-04-07T14:31:58Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Ergeinald511	4289206	2013-04-07T14:16:00Z	[[WP:Vandalism|Vandalism]]	vandal
Un1c0rnTr011z	4289178	2013-04-07T13:03:32Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Jabirbhr	4289136	2013-04-07T11:21:44Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Dude That is Cool	4289083	2013-04-07T08:47:23Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Lesbian6969696969	4289052	2013-04-07T07:16:56Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
MeepIII	4289018	2013-04-07T03:58:43Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Hottie1011	4289016	2013-04-07T03:56:04Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Renson1234	4288973	2013-04-07T01:57:26Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Fatslenderman	4288954	2013-04-07T00:41:51Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Buttmanboobs	4288935	2013-04-06T23:28:45Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Kd35thunder	4288925	2013-04-06T22:34:08Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
GYREWDFH6	4288901	2013-04-06T21:47:56Z	[[WP:Vandalism|Vandalism]]	vandal
Fuckyoureyes	4288895	2013-04-06T21:36:53Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Billybob917	4288888	2013-04-06T20:55:42Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Bigfreeguide	4288872	2013-04-06T20:39:31Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Greengarbal	4288857	2013-04-06T20:20:15Z	[[WP:Vandalism-only account|Vandalism-only account]]: see edit filter log	vandal
UAIOCN33	4288851	2013-04-06T20:18:11Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
JohnTheKool Kat From Texas	4288629	2013-04-06T18:25:35Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Mumfordandson	4288575	2013-04-06T17:57:04Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
Brosephjoseph99	4288208	2013-04-06T05:09:17Z	[[WP:Vandalism|Vandalism]]: see also filter log	vandal
NoDogNo235	4288151	2013-04-06T02:43:01Z	[[WP:Vandalism|Vandalism]]-only account	vandal
Mko326	4288141	2013-04-06T02:24:07Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
XXLOLMANXx	4288139	2013-04-06T02:22:32Z	[[WP:Vandalism-only account|Vandalism-only account]]	vandal
